Entity,Code,Year,Solar Generation - TWh,Solar Capacity,Continent
South & Central America,,2000,2.138014,0.0043,
South & Central America,,2001,3.68675,0.0068,
South & Central America,,2002,6.01925,0.009300000000000001,
South & Central America,,2003,8.332,0.0114,
South & Central America,,2004,10.675726,0.0137,
South & Central America,,2005,17.325556,0.0163,
South & Central America,,2006,7.519922,0.0223,
South & Central America,,2007,9.514951,0.0292,
South & Central America,,2008,13.543054,0.0386,
South & Central America,,2009,23.75873,0.062200000000000005,
South & Central America,,2010,61.823946,0.1169,
South & Central America,,2011,131.284437,0.169,
South & Central America,,2012,339.52236800000003,0.323,
South & Central America,,2013,536.830657,0.456,
South & Central America,,2014,1123.084778,0.805,
South & Central America,,2015,2854.788002,1.84,
South & Central America,,2016,4874.459088,2.744,
South & Central America,,2017,7577.886727,5.237,
South & Central America,,2018,12719.59162,7.455,
South & Central America,,2019,19088.90766,10.756,
South & Central America,,2020,22775.57387,15.059000000000001,
South Africa,ZAF,1965,0,,
South Africa,ZAF,1966,0,,
South Africa,ZAF,1967,0,,
South Africa,ZAF,1968,0,,
South Africa,ZAF,1969,0,,
South Africa,ZAF,1970,0,,
South Africa,ZAF,1971,0,,
South Africa,ZAF,1972,0,,
South Africa,ZAF,1973,0,,
South Africa,ZAF,1974,0,,
South Africa,ZAF,1975,0,,
South Africa,ZAF,1976,0,,
South Africa,ZAF,1977,0,,
South Africa,ZAF,1978,0,,
South Africa,ZAF,1979,0,,
South Africa,ZAF,1980,0,,
South Africa,ZAF,1981,0,,
South Africa,ZAF,1982,0,,
South Africa,ZAF,1983,0,,
South Africa,ZAF,1984,0,,
South Africa,ZAF,1985,0,,
South Africa,ZAF,1986,0,,
South Africa,ZAF,1987,0,,
South Africa,ZAF,1988,0,,
South Africa,ZAF,1989,0,,
South Africa,ZAF,1990,0,,
South Africa,ZAF,1991,0,,
South Africa,ZAF,1992,0,,
South Africa,ZAF,1993,0,,
South Africa,ZAF,1994,0,,
South Africa,ZAF,1995,0,,
South Africa,ZAF,1996,0,0,
South Africa,ZAF,1997,0,0.002,
South Africa,ZAF,1998,0,0.004,
South Africa,ZAF,1999,0,0.006,
South Africa,ZAF,2000,9.299999999999999,0,
South Africa,ZAF,2001,10.8,0,
South Africa,ZAF,2002,12.4,0,
South Africa,ZAF,2003,13.899999999999999,0,
South Africa,ZAF,2004,15.5,0,
South Africa,ZAF,2005,17,0,
South Africa,ZAF,2006,18.599999999999998,0,
South Africa,ZAF,2007,20.1,0,
South Africa,ZAF,2008,21.7,0,
South Africa,ZAF,2009,23.3,0,
South Africa,ZAF,2010,27.599999999999998,0.0019590000000000002,
South Africa,ZAF,2011,80.3,0.005658000000000001,
South Africa,ZAF,2012,86,0.011303,
South Africa,ZAF,2013,243,0.261625,
South Africa,ZAF,2014,1123,1.062901,
South Africa,ZAF,2015,2749,1.2516559999999999,Africa
South Africa,ZAF,2016,3274,1.974026,
South Africa,ZAF,2017,4239,3.1467300000000002,
South Africa,ZAF,2018,4573,4.4009290000000005,
South Africa,ZAF,2019,4903,4.404991,
South Africa,ZAF,2020,5177.519197,5.49,
South Georgia and the South Sandwich Islands,SGS,2015,,,South America
South Korea,KOR,1965,0,,
South Korea,KOR,1966,0,,
South Korea,KOR,1967,0,,
South Korea,KOR,1968,0,,
South Korea,KOR,1969,0,,
South Korea,KOR,1970,0,,
South Korea,KOR,1971,0,,
South Korea,KOR,1972,0,,
South Korea,KOR,1973,0,,
South Korea,KOR,1974,0,,
South Korea,KOR,1975,0,,
South Korea,KOR,1976,0,,
South Korea,KOR,1977,0,,
South Korea,KOR,1978,0,,
South Korea,KOR,1979,0,,
South Korea,KOR,1980,0,,
South Korea,KOR,1981,0,,
South Korea,KOR,1982,0,,
South Korea,KOR,1983,0,,
South Korea,KOR,1984,0,,
South Korea,KOR,1985,0,,
South Korea,KOR,1986,0,,
South Korea,KOR,1987,0,,
South Korea,KOR,1988,0,,
South Korea,KOR,1989,0,,
South Korea,KOR,1990,1,,
South Korea,KOR,1991,1,,
South Korea,KOR,1992,2,,
South Korea,KOR,1993,2,,
South Korea,KOR,1994,2,,
South Korea,KOR,1995,2,,
South Korea,KOR,1996,3,0,
South Korea,KOR,1997,3,0,
South Korea,KOR,1998,4,0,
South Korea,KOR,1999,4.572,0,
South Korea,KOR,2000,5.284,0.004,
South Korea,KOR,2001,6.184,0.005,
South Korea,KOR,2002,7.044,0.005,
South Korea,KOR,2003,7.752,0.006,
South Korea,KOR,2004,9.872,0.009000000000000001,
South Korea,KOR,2005,14.399000000000001,0.014,
South Korea,KOR,2006,31.022000000000002,0.036000000000000004,
South Korea,KOR,2007,71.279,0.081,
South Korea,KOR,2008,284.315,0.357,
South Korea,KOR,2009,566.191,0.524,
South Korea,KOR,2010,772.8009999999999,0.65,
South Korea,KOR,2011,917.198,0.7302000000000001,
South Korea,KOR,2012,1103.2269999999999,1.0242,
South Korea,KOR,2013,1605.182,1.5552000000000001,
South Korea,KOR,2014,2556.2999999999997,2.4812,
South Korea,KOR,2015,3979.158353,3.6151999999999997,Asia
South Korea,KOR,2016,5122.441417,4.5022,
South Korea,KOR,2017,7056.219268999999,5.8351999999999995,
South Korea,KOR,2018,9208.098859,7.129859000000001,
South Korea,KOR,2019,12996.01799,10.505102,
South Korea,KOR,2020,16568.756,14.575000000000001,
South Ossetia,OWID_SOS,2015,,,Asia
South Sudan,SSD,2015,,,Africa
Spain,ESP,1965,0,,
Spain,ESP,1966,0,,
Spain,ESP,1967,0,,
Spain,ESP,1968,0,,
Spain,ESP,1969,0,,
Spain,ESP,1970,0,,
Spain,ESP,1971,0,,
Spain,ESP,1972,0,,
Spain,ESP,1973,0,,
Spain,ESP,1974,0,,
Spain,ESP,1975,0,,
Spain,ESP,1976,0,,
Spain,ESP,1977,0,,
Spain,ESP,1978,0,,
Spain,ESP,1979,0,,
Spain,ESP,1980,0,,
Spain,ESP,1981,0,,
Spain,ESP,1982,0,,
Spain,ESP,1983,0,,
Spain,ESP,1984,0,,
Spain,ESP,1985,0,,
Spain,ESP,1986,0,,
Spain,ESP,1987,0,,
Spain,ESP,1988,0,,
Spain,ESP,1989,6.060606,,
Spain,ESP,1990,6,,
Spain,ESP,1991,7,,
Spain,ESP,1992,8,,
Spain,ESP,1993,9,,
Spain,ESP,1994,10,,
Spain,ESP,1995,15,,
Spain,ESP,1996,12,0.001,
Spain,ESP,1997,13,0.001,
Spain,ESP,1998,15,0.001,
Spain,ESP,1999,17,0.002,
Spain,ESP,2000,18,0.01,
Spain,ESP,2001,24,0.013000000000000001,
Spain,ESP,2002,30,0.017,
Spain,ESP,2003,41,0.022,
Spain,ESP,2004,56,0.033,
Spain,ESP,2005,41,0.052000000000000005,
Spain,ESP,2006,119,0.13,
Spain,ESP,2007,508,0.494,
Spain,ESP,2008,2578,3.384,
Spain,ESP,2009,6066.934673,3.423,
Spain,ESP,2010,7064.428643,3.873,
Spain,ESP,2011,8679.536284,4.283,
Spain,ESP,2012,11965.90945,4.569,
Spain,ESP,2013,13110.88913,4.69,
Spain,ESP,2014,13673.02681,4.697,
Spain,ESP,2015,13858.429689999999,4.704,Europe
Spain,ESP,2016,13641.70068,4.713,
Spain,ESP,2017,14320.671170000001,4.723,
Spain,ESP,2018,12744,4.764,
Spain,ESP,2019,15108.28678,8.973,
Spain,ESP,2020,20805.361,11.785,
Sri Lanka,LKA,1965,0,,
Sri Lanka,LKA,1966,0,,
Sri Lanka,LKA,1967,0,,
Sri Lanka,LKA,1968,0,,
Sri Lanka,LKA,1969,0,,
Sri Lanka,LKA,1970,0,,
Sri Lanka,LKA,1971,0,,
Sri Lanka,LKA,1972,0,,
Sri Lanka,LKA,1973,0,,
Sri Lanka,LKA,1974,0,,
Sri Lanka,LKA,1975,0,,
Sri Lanka,LKA,1976,0,,
Sri Lanka,LKA,1977,0,,
Sri Lanka,LKA,1978,0,,
Sri Lanka,LKA,1979,0,,
Sri Lanka,LKA,1980,0,,
Sri Lanka,LKA,1981,0,,
Sri Lanka,LKA,1982,0,,
Sri Lanka,LKA,1983,0,,
Sri Lanka,LKA,1984,0,,
Sri Lanka,LKA,1985,0,,
Sri Lanka,LKA,1986,0,,
Sri Lanka,LKA,1987,0,,
Sri Lanka,LKA,1988,0,,
Sri Lanka,LKA,1989,0,,
Sri Lanka,LKA,1990,0,,
Sri Lanka,LKA,1991,0,,
Sri Lanka,LKA,1992,0,,
Sri Lanka,LKA,1993,0,,
Sri Lanka,LKA,1994,0,,
Sri Lanka,LKA,1995,0,,
Sri Lanka,LKA,1996,0,,
Sri Lanka,LKA,1997,0,,
Sri Lanka,LKA,1998,0,,
Sri Lanka,LKA,1999,0,,
Sri Lanka,LKA,2000,0.432,,
Sri Lanka,LKA,2001,0.903096,,
Sri Lanka,LKA,2002,1.501112,,
Sri Lanka,LKA,2003,2.403992,,
Sri Lanka,LKA,2004,3.539072,,
Sri Lanka,LKA,2005,4.615336,,
Sri Lanka,LKA,2006,5.38678,,
Sri Lanka,LKA,2007,5.97646,,
Sri Lanka,LKA,2008,6.375132000000001,,
Sri Lanka,LKA,2009,6.7878039999999995,,
Sri Lanka,LKA,2010,7.195476,,
Sri Lanka,LKA,2011,8.714148,,
Sri Lanka,LKA,2012,10.00782,,
Sri Lanka,LKA,2013,14.38312,,
Sri Lanka,LKA,2014,28.084020000000002,,
Sri Lanka,LKA,2015,48.72,,Asia
Sri Lanka,LKA,2016,82.97,,
Sri Lanka,LKA,2017,224.61,,
Sri Lanka,LKA,2018,321.31,,
Sri Lanka,LKA,2019,373.36948800000005,,
Sri Lanka,LKA,2020,400.155745,,
Sudan,SDN,2015,,,Africa
Suriname,SUR,2015,,,South America
Svalbard and Jan Mayen,SJM,2015,,,Europe
Sweden,SWE,1965,0,,
Sweden,SWE,1966,0,,
Sweden,SWE,1967,0,,
Sweden,SWE,1968,0,,
Sweden,SWE,1969,0,,
Sweden,SWE,1970,0,,
Sweden,SWE,1971,0,,
Sweden,SWE,1972,0,,
Sweden,SWE,1973,0,,
Sweden,SWE,1974,0,,
Sweden,SWE,1975,0,,
Sweden,SWE,1976,0,,
Sweden,SWE,1977,0,,
Sweden,SWE,1978,0,,
Sweden,SWE,1979,0,,
Sweden,SWE,1980,0,,
Sweden,SWE,1981,0,,
Sweden,SWE,1982,0,,
Sweden,SWE,1983,0,,
Sweden,SWE,1984,0,,
Sweden,SWE,1985,0,,
Sweden,SWE,1986,0,,
Sweden,SWE,1987,0,,
Sweden,SWE,1988,0,,
Sweden,SWE,1989,0,,
Sweden,SWE,1990,0,,
Sweden,SWE,1991,0,,
Sweden,SWE,1992,0,,
Sweden,SWE,1993,1,,
Sweden,SWE,1994,1,,
Sweden,SWE,1995,1,,
Sweden,SWE,1996,1,0.002,
Sweden,SWE,1997,1,0.002,
Sweden,SWE,1998,1,0.002,
Sweden,SWE,1999,1,0.003,
Sweden,SWE,2000,1,0.003,
Sweden,SWE,2001,2,0.003,
Sweden,SWE,2002,2,0.003,
Sweden,SWE,2003,2,0.004,
Sweden,SWE,2004,2,0.004,
Sweden,SWE,2005,2,0.004,
Sweden,SWE,2006,2,0.005,
Sweden,SWE,2007,3,0.006,
Sweden,SWE,2008,4,0.008,
Sweden,SWE,2009,7,0.009000000000000001,
Sweden,SWE,2010,9,0.011,
Sweden,SWE,2011,13,0.012,
Sweden,SWE,2012,19,0.024,
Sweden,SWE,2013,35,0.043000000000000003,
Sweden,SWE,2014,47,0.06,
Sweden,SWE,2015,97,0.10400000000000001,Europe
Sweden,SWE,2016,143,0.153,
Sweden,SWE,2017,230,0.244,
Sweden,SWE,2018,391,0.428,
Sweden,SWE,2019,663,0.714,
Sweden,SWE,2020,1056.4285710000001,1.417,
Switzerland,CHE,1965,0,,
Switzerland,CHE,1966,0,,
Switzerland,CHE,1967,0,,
Switzerland,CHE,1968,0,,
Switzerland,CHE,1969,0,,
Switzerland,CHE,1970,0,,
Switzerland,CHE,1971,0,,
Switzerland,CHE,1972,0,,
Switzerland,CHE,1973,0,,
Switzerland,CHE,1974,0,,
Switzerland,CHE,1975,0,,
Switzerland,CHE,1976,0,,
Switzerland,CHE,1977,0,,
Switzerland,CHE,1978,0,,
Switzerland,CHE,1979,0,,
Switzerland,CHE,1980,0,,
Switzerland,CHE,1981,0,,
Switzerland,CHE,1982,0,,
Switzerland,CHE,1983,0,,
Switzerland,CHE,1984,0,,
Switzerland,CHE,1985,0,,
Switzerland,CHE,1986,0,,
Switzerland,CHE,1987,0,,
Switzerland,CHE,1988,0,,
Switzerland,CHE,1989,0,,
Switzerland,CHE,1990,1,,
Switzerland,CHE,1991,2,,
Switzerland,CHE,1992,3,,
Switzerland,CHE,1993,4,,
Switzerland,CHE,1994,5,,
Switzerland,CHE,1995,6,,
Switzerland,CHE,1996,7,0.008,
Switzerland,CHE,1997,7,0.01,
Switzerland,CHE,1998,8,0.012,
Switzerland,CHE,1999,10,0.013000000000000001,
Switzerland,CHE,2000,11,0.016,
Switzerland,CHE,2001,13,0.018000000000000002,
Switzerland,CHE,2002,15,0.02,
Switzerland,CHE,2003,18,0.022,
Switzerland,CHE,2004,18,0.024,
Switzerland,CHE,2005,21,0.028,
Switzerland,CHE,2006,24,0.03,
Switzerland,CHE,2007,29,0.037,
Switzerland,CHE,2008,37,0.049,
Switzerland,CHE,2009,54,0.079,
Switzerland,CHE,2010,94,0.125,
Switzerland,CHE,2011,168,0.223,
Switzerland,CHE,2012,299,0.437,
Switzerland,CHE,2013,500,0.756,
Switzerland,CHE,2014,842,1.061,
Switzerland,CHE,2015,1119,1.3940000000000001,Europe
Switzerland,CHE,2016,1333,1.6640000000000001,
Switzerland,CHE,2017,1683,1.9060000000000001,
Switzerland,CHE,2018,1945,2.203,
Switzerland,CHE,2019,2178,2.589,
Switzerland,CHE,2020,2623.314388,3.188,
Syria,SYR,2015,,,Asia
Taiwan,TWN,1965,0,,
Taiwan,TWN,1966,0,,
Taiwan,TWN,1967,0,,
Taiwan,TWN,1968,0,,
Taiwan,TWN,1969,0,,
Taiwan,TWN,1970,0,,
Taiwan,TWN,1971,0,,
Taiwan,TWN,1972,0,,
Taiwan,TWN,1973,0,,
Taiwan,TWN,1974,0,,
Taiwan,TWN,1975,0,,
Taiwan,TWN,1976,0,,
Taiwan,TWN,1977,0,,
Taiwan,TWN,1978,0,,
Taiwan,TWN,1979,0,,
Taiwan,TWN,1980,0,,
Taiwan,TWN,1981,0,,
Taiwan,TWN,1982,0,,
Taiwan,TWN,1983,0,,
Taiwan,TWN,1984,0,,
Taiwan,TWN,1985,0,,
Taiwan,TWN,1986,0,,
Taiwan,TWN,1987,0,,
Taiwan,TWN,1988,0,,
Taiwan,TWN,1989,0,,
Taiwan,TWN,1990,0,,
Taiwan,TWN,1991,0,,
Taiwan,TWN,1992,0,,
Taiwan,TWN,1993,0,,
Taiwan,TWN,1994,0,,
Taiwan,TWN,1995,0,,
Taiwan,TWN,1996,0,0,
Taiwan,TWN,1997,0,0,
Taiwan,TWN,1998,0,0,
Taiwan,TWN,1999,0,0,
Taiwan,TWN,2000,0.12000000000000001,0.0001,
Taiwan,TWN,2001,0.264,0.0002,
Taiwan,TWN,2002,0.348,0.0003,
Taiwan,TWN,2003,0.46099999999999997,0.0005,
Taiwan,TWN,2004,0.584,0.0006,
Taiwan,TWN,2005,0.9600000000000001,0.001,
Taiwan,TWN,2006,1.4569999999999999,0.0014,
Taiwan,TWN,2007,2.18,0.0024,
Taiwan,TWN,2008,4.473142999999999,0.0056,
Taiwan,TWN,2009,9.112535,0.0095,
Taiwan,TWN,2010,21.727004,0.022,
Taiwan,TWN,2011,61.622537,0.13,
Taiwan,TWN,2012,159.86983099999998,0.231,
Taiwan,TWN,2013,321.096236,0.41000000000000003,
Taiwan,TWN,2014,528.762129,0.636,
Taiwan,TWN,2015,850.267948,0.8422000000000001,Asia
Taiwan,TWN,2016,1109.0046499999999,1.245,
Taiwan,TWN,2017,1667.452949,1.7677,
Taiwan,TWN,2018,2712.035669,2.738116,
Taiwan,TWN,2019,4014.3419739999995,4.149536,
Taiwan,TWN,2020,6085.793133,5.817,
Tajikistan,TJK,2015,,,Asia
Tanzania,TZA,2015,,,Africa
Thailand,THA,1965,0,,
Thailand,THA,1966,0,,
Thailand,THA,1967,0,,
Thailand,THA,1968,0,,
Thailand,THA,1969,0,,
Thailand,THA,1970,0,,
Thailand,THA,1971,0,,
Thailand,THA,1972,0,,
Thailand,THA,1973,0,,
Thailand,THA,1974,0,,
Thailand,THA,1975,0,,
Thailand,THA,1976,0,,
Thailand,THA,1977,0,,
Thailand,THA,1978,0,,
Thailand,THA,1979,0,,
Thailand,THA,1980,0,,
Thailand,THA,1981,0,,
Thailand,THA,1982,0,,
Thailand,THA,1983,0,,
Thailand,THA,1984,0,,
Thailand,THA,1985,0,,
Thailand,THA,1986,0,,
Thailand,THA,1987,0,,
Thailand,THA,1988,0,,
Thailand,THA,1989,0,,
Thailand,THA,1990,0,,
Thailand,THA,1991,0,,
Thailand,THA,1992,0,,
Thailand,THA,1993,0,,
Thailand,THA,1994,0,,
Thailand,THA,1995,0,,
Thailand,THA,1996,0,0,
Thailand,THA,1997,0,0,
Thailand,THA,1998,0,0,
Thailand,THA,1999,0,0,
Thailand,THA,2000,0,0,
Thailand,THA,2001,0,0,
Thailand,THA,2002,0,0,
Thailand,THA,2003,0,0,
Thailand,THA,2004,0,0,
Thailand,THA,2005,0,0,
Thailand,THA,2006,36.48,0.03041,
Thailand,THA,2007,38.760000000000005,0.03225,
Thailand,THA,2008,38.879999999999995,0.032350000000000004,
Thailand,THA,2009,44.4,0.037,
Thailand,THA,2010,58.32,0.048600000000000004,
Thailand,THA,2011,94.44,0.0787,
Thailand,THA,2012,498.475,0.377,
Thailand,THA,2013,1257.475,0.8240000000000001,
Thailand,THA,2014,1933.4750000000001,1.299,
Thailand,THA,2015,2378,1.42,Asia
Thailand,THA,2016,3377,2.446,
Thailand,THA,2017,4543,2.697,
Thailand,THA,2018,4537,2.962,
Thailand,THA,2019,4567.853752999999,2.983,
Thailand,THA,2020,4567.853752999999,2.983,
Timor,TLS,2015,,,Asia
Togo,TGO,2015,,,Africa
Tokelau,TKL,2015,,,Oceania
Tonga,TON,2015,,,Oceania
Transnistria,OWID_TRS,2015,,,Europe
Trinidad and Tobago,TTO,1965,0,,
Trinidad and Tobago,TTO,1966,0,,
Trinidad and Tobago,TTO,1967,0,,
Trinidad and Tobago,TTO,1968,0,,
Trinidad and Tobago,TTO,1969,0,,
Trinidad and Tobago,TTO,1970,0,,
Trinidad and Tobago,TTO,1971,0,,
Trinidad and Tobago,TTO,1972,0,,
Trinidad and Tobago,TTO,1973,0,,
Trinidad and Tobago,TTO,1974,0,,
Trinidad and Tobago,TTO,1975,0,,
Trinidad and Tobago,TTO,1976,0,,
Trinidad and Tobago,TTO,1977,0,,
Trinidad and Tobago,TTO,1978,0,,
Trinidad and Tobago,TTO,1979,0,,
Trinidad and Tobago,TTO,1980,0,,
Trinidad and Tobago,TTO,1981,0,,
Trinidad and Tobago,TTO,1982,0,,
Trinidad and Tobago,TTO,1983,0,,
Trinidad and Tobago,TTO,1984,0,,
Trinidad and Tobago,TTO,1985,0,,
Trinidad and Tobago,TTO,1986,0,,
Trinidad and Tobago,TTO,1987,0,,
Trinidad and Tobago,TTO,1988,0,,
Trinidad and Tobago,TTO,1989,0,,
Trinidad and Tobago,TTO,1990,0,,
Trinidad and Tobago,TTO,1991,0,,
Trinidad and Tobago,TTO,1992,0,,
Trinidad and Tobago,TTO,1993,0,,
Trinidad and Tobago,TTO,1994,0,,
Trinidad and Tobago,TTO,1995,0,,
Trinidad and Tobago,TTO,1996,0,,
Trinidad and Tobago,TTO,1997,0,,
Trinidad and Tobago,TTO,1998,0,,
Trinidad and Tobago,TTO,1999,0,,
Trinidad and Tobago,TTO,2000,0.127,,
Trinidad and Tobago,TTO,2001,0.635,,
Trinidad and Tobago,TTO,2002,0.9650000000000001,,
Trinidad and Tobago,TTO,2003,1.498,,
Trinidad and Tobago,TTO,2004,2.175,,
Trinidad and Tobago,TTO,2005,2.339,,
Trinidad and Tobago,TTO,2006,2.686,,
Trinidad and Tobago,TTO,2007,2.881,,
Trinidad and Tobago,TTO,2008,3.13,,
Trinidad and Tobago,TTO,2009,3.535,,
Trinidad and Tobago,TTO,2010,4.004,,
Trinidad and Tobago,TTO,2011,4.004,,
Trinidad and Tobago,TTO,2012,4.004,,
Trinidad and Tobago,TTO,2013,4.004,,
Trinidad and Tobago,TTO,2014,4.4879999999999995,,
Trinidad and Tobago,TTO,2015,5.151,,North America
Trinidad and Tobago,TTO,2016,5.151,,
Trinidad and Tobago,TTO,2017,5.151,,
Trinidad and Tobago,TTO,2018,4.6699910000000004,,
Trinidad and Tobago,TTO,2019,4.6699910000000004,,
Trinidad and Tobago,TTO,2020,4.670999999999999,,
Tunisia,TUN,2015,,,Africa
Turkey,TUR,1965,0,,
Turkey,TUR,1966,0,,
Turkey,TUR,1967,0,,
Turkey,TUR,1968,0,,
Turkey,TUR,1969,0,,
Turkey,TUR,1970,0,,
Turkey,TUR,1971,0,,
Turkey,TUR,1972,0,,
Turkey,TUR,1973,0,,
Turkey,TUR,1974,0,,
Turkey,TUR,1975,0,,
Turkey,TUR,1976,0,,
Turkey,TUR,1977,0,,
Turkey,TUR,1978,0,,
Turkey,TUR,1979,0,,
Turkey,TUR,1980,0,,
Turkey,TUR,1981,0,,
Turkey,TUR,1982,0,,
Turkey,TUR,1983,0,,
Turkey,TUR,1984,0,,
Turkey,TUR,1985,0,,
Turkey,TUR,1986,0,,
Turkey,TUR,1987,0,,
Turkey,TUR,1988,0,,
Turkey,TUR,1989,0,,
Turkey,TUR,1990,0,,
Turkey,TUR,1991,0,,
Turkey,TUR,1992,0,,
Turkey,TUR,1993,0,,
Turkey,TUR,1994,0,,
Turkey,TUR,1995,0,,
Turkey,TUR,1996,0,0,
Turkey,TUR,1997,0,0,
Turkey,TUR,1998,0,0,
Turkey,TUR,1999,0,0,
Turkey,TUR,2000,0,0.0001,
Turkey,TUR,2001,0,0.0003,
Turkey,TUR,2002,0,0.0006,
Turkey,TUR,2003,0,0.001,
Turkey,TUR,2004,0,0.0015,
Turkey,TUR,2005,0,0.002,
Turkey,TUR,2006,0,0.0025,
Turkey,TUR,2007,0,0.003,
Turkey,TUR,2008,0,0.0037,
Turkey,TUR,2009,0,0.0047,
Turkey,TUR,2010,2.4,0.0057,
Turkey,TUR,2011,2.861538,0.0067,
Turkey,TUR,2012,4.2577869999999995,0.0117,
Turkey,TUR,2013,6.784615,0.018000000000000002,
Turkey,TUR,2014,17.4,0.04,
Turkey,TUR,2015,194.11999999999998,0.249,Asia
Turkey,TUR,2016,1043.1,0.833,
Turkey,TUR,2017,2889.3,3.4210000000000003,
Turkey,TUR,2018,7799.8,5.063,
Turkey,TUR,2019,9249.800000000001,5.995,
Turkey,TUR,2020,10834.64461,6.667,
Turkmenistan,TKM,1985,0,,
Turkmenistan,TKM,1986,0,,
Turkmenistan,TKM,1987,0,,
Turkmenistan,TKM,1988,0,,
Turkmenistan,TKM,1989,0,,
Turkmenistan,TKM,1990,0,,
Turkmenistan,TKM,1991,0,,
Turkmenistan,TKM,1992,0,,
Turkmenistan,TKM,1993,0,,
Turkmenistan,TKM,1994,0,,
Turkmenistan,TKM,1995,0,,
Turkmenistan,TKM,1996,0,,
Turkmenistan,TKM,1997,0,,
Turkmenistan,TKM,1998,0,,
Turkmenistan,TKM,1999,0,,
Turkmenistan,TKM,2000,0,,
Turkmenistan,TKM,2001,0,,
Turkmenistan,TKM,2002,0,,
Turkmenistan,TKM,2003,0,,
Turkmenistan,TKM,2004,0,,
Turkmenistan,TKM,2005,0,,
Turkmenistan,TKM,2006,0,,
Turkmenistan,TKM,2007,0,,
Turkmenistan,TKM,2008,0,,
Turkmenistan,TKM,2009,0,,
Turkmenistan,TKM,2010,0.1595,,
Turkmenistan,TKM,2011,0.45675,,
Turkmenistan,TKM,2012,0.981432,,
Turkmenistan,TKM,2013,1.84875,,
Turkmenistan,TKM,2014,3.1175,,
Turkmenistan,TKM,2015,5.22,,Asia
Turkmenistan,TKM,2016,6.979068,,
Turkmenistan,TKM,2017,6.96,,
Turkmenistan,TKM,2018,6.96,,
Turkmenistan,TKM,2019,6.96,,
Turkmenistan,TKM,2020,6.96,,
Turks and Caicos Islands,TCA,2015,,,North America
Tuscany,OWID_TUS,2015,,,Europe
Tuvalu,TUV,2015,,,Oceania
Two Sicilies,OWID_SIC,2015,,,Europe
USSR,OWID_USS,2015,,,Europe
Uganda,UGA,2015,,,Africa
Ukraine,UKR,1985,0,,
Ukraine,UKR,1986,0,,
Ukraine,UKR,1987,0,,
Ukraine,UKR,1988,0,,
Ukraine,UKR,1989,0,,
Ukraine,UKR,1990,0,,
Ukraine,UKR,1991,0,,
Ukraine,UKR,1992,0,,
Ukraine,UKR,1993,0,,
Ukraine,UKR,1994,0,,
Ukraine,UKR,1995,0,,
Ukraine,UKR,1996,0,0,
Ukraine,UKR,1997,0,0,
Ukraine,UKR,1998,0,0,
Ukraine,UKR,1999,0,0,
Ukraine,UKR,2000,0,0,
Ukraine,UKR,2001,0,0,
Ukraine,UKR,2002,0,0,
Ukraine,UKR,2003,0,0,
Ukraine,UKR,2004,0,0,
Ukraine,UKR,2005,0,0,
Ukraine,UKR,2006,0,0,
Ukraine,UKR,2007,0,0,
Ukraine,UKR,2008,0,0,
Ukraine,UKR,2009,0,0,
Ukraine,UKR,2010,0,0.0025,
Ukraine,UKR,2011,30.099999999999998,0.1882,
Ukraine,UKR,2012,333.3,0.37160000000000004,
Ukraine,UKR,2013,570,0.7484,
Ukraine,UKR,2014,429,0.8191,
Ukraine,UKR,2015,476.5,0.8412000000000001,Europe
Ukraine,UKR,2016,490.8,0.9547000000000001,
Ukraine,UKR,2017,721.7,1.2,
Ukraine,UKR,2018,1107.5,2.002688,
Ukraine,UKR,2019,2932.7999999999997,5.935688,
Ukraine,UKR,2020,6185.735955,7.331,
United Arab Emirates,ARE,1965,0,,
United Arab Emirates,ARE,1966,0,,
United Arab Emirates,ARE,1967,0,,
United Arab Emirates,ARE,1968,0,,
United Arab Emirates,ARE,1969,0,,
United Arab Emirates,ARE,1970,0,,
United Arab Emirates,ARE,1971,0,,
United Arab Emirates,ARE,1972,0,,
United Arab Emirates,ARE,1973,0,,
United Arab Emirates,ARE,1974,0,,
United Arab Emirates,ARE,1975,0,,
United Arab Emirates,ARE,1976,0,,
United Arab Emirates,ARE,1977,0,,
United Arab Emirates,ARE,1978,0,,
United Arab Emirates,ARE,1979,0,,
United Arab Emirates,ARE,1980,0,,
United Arab Emirates,ARE,1981,0,,
United Arab Emirates,ARE,1982,0,,
United Arab Emirates,ARE,1983,0,,
United Arab Emirates,ARE,1984,0,,
United Arab Emirates,ARE,1985,0,,
United Arab Emirates,ARE,1986,0,,
United Arab Emirates,ARE,1987,0,,
United Arab Emirates,ARE,1988,0,,
United Arab Emirates,ARE,1989,0,,
United Arab Emirates,ARE,1990,0,,
United Arab Emirates,ARE,1991,0,,
United Arab Emirates,ARE,1992,0,,
United Arab Emirates,ARE,1993,0,,
United Arab Emirates,ARE,1994,0,,
United Arab Emirates,ARE,1995,0,,
United Arab Emirates,ARE,1996,0,0,
United Arab Emirates,ARE,1997,0,0,
United Arab Emirates,ARE,1998,0,0,
United Arab Emirates,ARE,1999,0,0,
United Arab Emirates,ARE,2000,0,0,
United Arab Emirates,ARE,2001,0,0,
United Arab Emirates,ARE,2002,0,0,
United Arab Emirates,ARE,2003,0,0,
United Arab Emirates,ARE,2004,0,0,
United Arab Emirates,ARE,2005,0,0,
United Arab Emirates,ARE,2006,0,0,
United Arab Emirates,ARE,2007,0,0,
